-BEGIN HEADER-,,,,,,,,
2023,14,6.76,27.95,11.26,2.68,13.5,8.92,79.94
2023,15,9.23,28.35,19.46,4.03,12.69,9.08,89.43
2023,16,7.51,27.95,20.37,5.43,14.21,7.9,89.52
2023,17,11.88,25.75,1.94,4.57,10.25,6.69,83.34
2023,18,14.47,24.48,0.2,1.51,14.63,4.85,68.08
2023,19,14.85,24.12,0.98,2.1,14.78,6.12,70.8
2023,20,15.09,24.81,0.48,1.82,14.92,4.44,65.96
2023,21,16.25,21.97,0,3.34,15.98,3.37,49.64
2023,22,14.99,24.16,0,2.46,13.47,3.64,64.65
2023,23,16.42,21.95,0,2.83,14.33,1.39,49.71
2023,24,16.39,22.19,0,2.67,17.27,3.01,47.45
2023,25,16.54,22.93,0,3.4,19.33,4.98,40.55
2023,26,16.86,22.15,0,6.77,14.53,5.95,37.67
2023,27,16.74,22.66,0,2.65,20.02,5.54,47.16
2023,28,15.68,25.06,0.04,1.95,13.76,4.81,85.77
2023,29,5.6,29.34,2.74,3.61,10.18,7.47,86.5
2023,30,8.66,28.38,12.29,3.22,11.74,7.46,86.68
2023,31,15.11,25.77,0.73,3.17,13.27,4.4,68.68
2023,32,16.97,23.75,0,2.85,16.76,4,50.6
2023,33,17.11,23.92,0,1.74,19.03,4.4,44.37
2023,34,12.85,25.12,0,1.7,19.57,9.06,51.85
2023,35,17.7,22.43,0,1.57,21.02,8.92,47.92
2023,36,16.3,24.36,0.01,3.47,17.93,6.5,73
2023,37,18.22,23.01,0,3.73,17.57,6.12,62.4
2023,38,18.54,22.61,0,3.01,18.45,5.77,47.26
2023,39,18.37,23.04,0,1.36,19.77,6.41,44.11
2023,40,18.16,22.79,0,3.62,21.29,7.66,37.05
2023,41,16.74,24.38,0,3.49,21.06,8.51,33.99
2023,42,16.76,25.41,0.03,2.54,14.06,5.41,82.21
2023,43,9.01,26.98,4.55,2.04,11.56,5.27,83.2
2023,44,11.93,28.9,0.36,2.55,13.96,4.71,79.38
2023,45,9.04,28.46,0.74,5.23,9.22,6.54,87.03
2023,46,19.93,22.2,0,2.75,13.6,2.15,55
2023,47,19.84,21.69,0.02,3.65,13.89,1.71,39.13
2023,48,14.07,24.54,0,2.31,13.94,3.08,41.48
2023,49,18.37,23.7,0,1.73,17.46,5.84,48.76
2023,50,12.3,26.19,0.06,1.54,16.2,5.57,78.53
2023,51,15.31,27.43,0,0.91,19.4,7.53,73.14
